id,name,description,neighborhood_overview,zipcode,latitude,longitude,property_type,amenities_id,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,review_id,host_id
5719631,Steps to UW spacious New carpet 33,It has a Walk Score of 100Walkers Paradise Corner Unit the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Furnished one bedroom apartments in a quiet building only a 5 minute walk away from the University of Washington   Brand new carpet installed on 212015  A beautiful solid coffee table with Cabriole legs  beautiful Colonial solid dining table and chairs as well as Art Deco style sofa   A full private bathroom and a fully equipped kitchen with a fullsize fridge and a range Furniture includes a queen bed 2 sofas  night stand solid coffee table dining table and chairs and and towels  good speed wifi provided Flat screen TV with powerful antenna receiving 60 more channels more than basic cable  Fully equipped kitchen  coinoperated washing machines and dryers are on site Only a few steps to this unit NO long stairway to, A rare 100 WalkScore  the yearround worldclass University District Farmers Market with the regions best organic produce sustainable local meat and seafood fresh cut flowers and much more  multiple independent cinemas around the corner  a night in with a hardtofind film from Scarecrow along with your choice of a vast array of take out or delivery options  a night out with the wide selection of cafes pubs and clubs in the area  a night of culture with music or dance at Meany Hall the Neptune or a play at a local playhouse  a rainy day stroll at the Burke Museum the Henry Art Gallery or to mix it up Seattles Official Bad Art Museum of Art  a jog through the lush UW University of Washington campus  A delicious brunch or lunch at Portage Bay Restaurant right behind the apt  grabbing some reading material at the close by Seattle Public Library Branch or Half Price Books  a workout at the YMCA  quick I5 or 3 min walk to many public transits to get to downtown,98105,47.6589290542303,-122.31630780258703,Apartment,1018,Entire home/apt,3,1.0,1.0,$95.00,1,1125,t,30,60,90,365,2,3074414
9364220,Studio Apt w/ Patio - #B02,Identity is located in the U District Each studio apt includes a full bathroom kitchenette washerdryer Murphy Bed and Patio Plus all guests get access to the amazing rooftop deck which includes an outdoor TV grill  fire pit All of our studios are smartly designed to make the space feel larger than expected and everything about the studios are sleek and modern Every unit includes a full designer bathroom washer  dryer kitchenette with cooking hot plate sleek Murphy Bed with sofa 42 TV with DirecTV service and highspeed internet Every guest gets access to the buildings amenities which includes an expansive rooftop deck with an outdoor TV grill fire pit and tons of seating Access is provided via an electronic key fob Identity Seattle is professionally managed Our leasing and management office is located just 8 blocks from Identity so were here to help We also are available 247365 for emergencies The U District of Seattle is the University of Washingto,The U District of Seattle is the University of Washington hotspot The UW culture permeates the entire U District but the particular area that Identity is located in is the quiet residential area of West Campus,98105,47.65760578287434,-122.31444467021925,Apartment,1013,Entire home/apt,2,1.0,1.0,$109.00,1,1125,t,27,57,87,362,23,23502285
8594059,Sweet Family Home near UW,Our cozy twobedroom craftsman is the upstairs portion of a duplex on a wonderful block in Ravenna Were a block from two of our favorite cafes and Cowen Park an easy stroll to great restaurants Whole Foods and Safeway and a walk or ride to UW The house is set up for our family with a master bedroom with a king sized bed and a second bedroom with a crib and a single bed There is a comfortable single mattress which can be put in the front room for an additional guest if needed There are two living rooms separated by french doors a kitchen with a dining nook and a back yard with a cement deck The washer and dryer are in the basement and we share them with our great downstairs neighbors  The house is from 1906 with details including original windows There is easytofind street parking and bus stops in all direction for quick transportation Its a clean cozy place in a superb location The entire apartment RavennaUDistrict is a familyfilled neighborhood with easy access,RavennaUDistrict is a familyfilled neighborhood with easy access to UW We live a block from a great park a 5 minute walk from Whole Foods or Safeway and around the corner from one of Seattles best coffee shops Herkimer Coffee There are tons of dining options in walking distance and Green Lake is a mile or so down the road,98105,47.67056917067304,-122.31579486009882,House,1022,Entire home/apt,5,1.0,2.0,$125.00,1,1125,t,12,42,72,347,9,621691
6278756,Master Bedroom in 3BD Apartment,The unit is in a quiet secure building in the University District The room has its own bathroom walkin closet full size bed and desk It is a 5 minute walk to the UWs beautiful campus and a 15 minute bus ride to Downtown Seattle Rooftop access washer dryer dishwasher full kitchen private bathroom secured access wireless internet patio Many restaurants within walking distance downtown seattle fremont greenlake just a 15 minute bus ride away five minute walk from beautiful University of Washington campus but still a very quiet location,Many restaurants within walking distance downtown seattle fremont greenlake just a 15 minute bus ride away five minute walk from beautiful University of Washington campus but still a very quiet location,98105,47.65641448777153,-122.31723831850378,Apartment,967,Private room,2,1.0,1.0,$55.00,1,1125,t,0,0,0,204,0,32640082
3679617,"Center UW, Comfy, Clean &View (204)",It has a Walk Score of 98 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Large clean furnished  studio on the 2nd floor facing  Brooklyn Ave with a open view which is rare in U District  It has a large  private large kitchen and bathroom Fully equipped kitchen and dining room and full bath with towels and mat  Furniture include queen bed leather love seat  sofa desk desk chair TV TV stand dining table and chairs   Flat screen TV with powerful antenna receiving 60 more channels more than basic cable  Quiet conveniently located in the heart of U District Free business level wifi New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour  Please make sure house rules are OK with you before you make inq,It is located in the bustling and vibrant University district A rare 98 out 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities,98105,47.661693639722266,-122.31291415717229,Apartment,1022,Entire home/apt,4,1.0,2.0,$98.00,1,1125,t,30,60,90,365,17,3074414
3158243,"Spacious,modernU Village W/D (304) ",Large 1 bdr 1 bath apt with many Luxuries on Quiet Street walk to UW Ravenna park University Village Trail  2 blocks to every bus line in Seattle  68 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and the Eastlake Located in a quiet culdesac neighborhood this one bedroom Apartment is spacious and bright surrounded by trees and overlooking the U Village Many amenities are included   washerdryer inside the unit dishwashergarbage disposalmicrowave  Private balcony with a great view to the mountain and Washington Lake and  U Village  Strong private Internet access  Flat screen TV with powerful antenna from Channel 1 to Channel 986  Controlled entrance with intercom  Easy access to I5 10 min to get to down town normally 20min in rush hour This bright upgraded apartment is conveniently located with a view of the city and University Village an upscale openair shopping mall in the University District of Seattle It is at a quiet culde,It is at a quiet culdesac However it is conveniently located close to the UW parks hiking trails shopping center with so many great restaurant especially Din Tai Fung and public transit You can also rent one of my bikes to take the Burke Gilman trail to Lake Washington,98105,47.66436520121168,-122.30322582970776,Apartment,1018,Entire home/apt,4,1.0,2.0,$110.00,2,1125,t,16,16,16,221,12,3074414
4311078,Ravenna Craftsman - 4 Bdrm by UW!,A classic style farm house in the heart of Seattles Ravenna neighborhood this home accommodates your large group with four bedrooms plus rec room Close to shopping markets and the prestigious University of Washington campus With a swinging seat on the front porch you can relax the day away with a good book or sip a drink and just take in the ambiance of the neighborhood  As you walk into the timeless entry way a box beam ceiling highlights the large main level  The living room offers plenty of comfortable seating for board games or a movie on the 40 flat panel television  A gourmet kitchen allows you to cook up all your tasty finds from the local farmers market  With a large dining area there is room for everyone to dine together  Enjoy a morning cup of coffee in the cozy sunroom next to the dining room or outside on the sundeck with views of the eastern mountains The top floor boasts four bedrooms and full spacious bathroom  Two of the bedrooms offer queen size beds ,The surrounding Ravenna neighborhood offers all kinds of amazing places to explore during your stay in Seattle  Close to University Village Shopping Center University of Washington Ravenna Park local restaurants and coffee shops  Walk Score of 94 means almost anything is just a short walk away,98105,47.66825151526437,-122.30944969560088,House,847,Entire home/apt,9,2.5,6.0,$295.00,3,1125,t,26,48,70,329,0,430709
3329962,"Super comfortable, UW (44)",It has a Walk Score of 100 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft  Furnished elegant and bright one bedroom apartment on the  top floor 2nd floor in a quiet corner of the building only a 5 minute walk away from the University of Washington It is located near 42nd St NE and 11 Ave University Way is just two blocks over Trader Joes Safeway Movie Theater and a variety of diverse restaurants are a five minute walk away  Easy access to I5 10 min to get to down town normally 20min in rush hour 8 per day or 120 per month parking in our own lot if there is a available space  A full private bathroom and a fully equipped kitchen with a fullsize fridge and a range  Furniture includes  14 new queen memory foam on a solid wood queen size bed matching dresser mirror and night stand towels and ,It is located in the bustling and vibrant University district A rare 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities,98105,47.65962584333522,-122.31742070915936,Apartment,877,Entire home/apt,3,1.0,2.0,$105.00,2,1125,t,30,60,90,365,6,3074414
3263071,New carpet Walk to UW. Quiet Top 50,It has a Walk Score of 100 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft  Furnished quiet and bright one bedroom apartment on the very top floor 3rd floor in a quiet corner only a 5 minute walk away from the University of Washington It is located near 42nd St NE and 11 Ave University Way is just two blocks over Trader Joes Safeway Movie Theater and a variety of diverse restaurants are a five minute walk away  Easy access to I5 10 min to get to down town normally 20min in rush hour 8 per day or 120 per month  parking in our own lot if there is a available space  A full private bathroom and a fully equipped kitchen with a fullsize fridge and a range  Furniture includes a fullqueen size bed a sleeper sofa a twin mattress bed and bed sheets towels desk and chair dining table and chairs ap,It is located in the bustling and vibrant University district  A rare 100 walk score You will have access to a diverse array of restaurants shops and activities without the need for a car ,98105,47.65753035851744,-122.31785317939328,Apartment,1022,Entire home/apt,4,1.0,2.0,$85.00,1,1125,t,30,60,90,365,2,3074414
6250399,Center UW Comfy Wood Floor (216),It has a rare Walk Score 98 Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Large clean furnished studio on the 2nd floor corner is just listed It comes with  a large  private kitchen and a full bathroom Fully equipped kitchen and dining area  Full bath with towels and mat  Furniture include queen bed sofa desk and desk chair lamps dining table and chairs  Quiet conveniently located in the heart of U District New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour Many buslines just at next building to take you to anywhere in the City Interesting many tenants have asked me if the building is mostly empty for it is so quiet  On the contrary it is almost 100 fully occupied  Due to the good insulation and so,It is located in the bustling and vibrant University district A rare 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities,98105,47.66145427696404,-122.3129248667416,Apartment,1012,Entire home/apt,3,1.0,1.0,$95.00,3,1125,t,30,60,90,179,24,3074414
7387294,Spacious Room in the U District,Comfortable upstairs room queensized bed  firm in quiet vintage 1917 home in vibrant University District windows facing west and north  Easy access to downtown This is a comfortable homey bedroom that affords you a place to sleep at night while visiting Seattle  Bathroom is shared with one other guest room  Residential street in vibrant urban neighborhood Shared guest bathroom between the two guest rooms Myriad of local coffee shops and inexpensive eateries no guest kitchen access at the house Family is onsite andor available by phonetext if and when you need assistance otherwise we stay in the background leaving you to your privacy so you can enjoy your visit Restaurants coffee shops and nightlife within walking distance on University Way NE  Whole Foods Trader Joes and Safeway 36 blocks We have a diverse range of urban residents in this neighborhood   students professionals Amazon health care University of Washington eclectic creative artists and ed,Restaurants coffee shops and nightlife within walking distance on University Way NE  Whole Foods Trader Joes and Safeway 36 blocks We have a diverse range of urban residents in this neighborhood   students professionals Amazon health care University of Washington eclectic creative artists and educators,98105,47.66749233376807,-122.31528244887832,House,409,Private room,2,1.0,1.0,$75.00,2,1125,t,16,43,45,320,0,28715163
7363462,The Pink Room w/Breakfast,This room is cozy clean peaceful and comfortable only a few blocks away from the University 10 minutes on the bus to Downtown Some of the best coffee shops movie theaters bookshops and ethnic restaurants are in the University District Your room is downstairs through the dinning room 1st door on the right of the bathroom The Bathroom light is on the wall to the right outside the door It is furnished with a twin bed small fan and closet space with hangers  There are 2 rooms plus daily use that share the downstairs bathroom Please keep that in mind Please also turn on small fan during and or after shower to cut down moisture buildup Guests have access to kitchen living and dining rooms laundry bathrooms etc Basically the entire home  Please refrain from buying and storing multiple days groceries There is just not enough fridge space to accommodate all house guests private food plus communal breakfast Depending on my schedule I would love to meet the guests and help,The University district neighborhood is amazing Alive with different types of people throughout the year  A multitude of restaurants and shops plus amazing proximity to downtown Seattle and other popular local neighborhoods  Super easy public transportation in and out of the area makes the UD a prime location,98105,47.666677244725776,-122.31634372180196,House,1012,Private room,1,1.0,1.0,$45.00,1,1125,t,29,59,88,88,0,26967583
1150519,Classic Craftsman - 95 Walk Score!,Lovingly updated 1909 Craftsman half a block from Cowan Park in the friendly Ravenna neighborhood Two bedrooms with queen beds and a third bedroom with twin bed and crib Gourmet kitchen opens onto a private back garden Porch swing on front porch Our home has been described by guests as beautiful inviting and inspiring   All three bedrooms are on the second floor The entire house is yours We love to meet our guests the day of arrival if it works out as it is always nice to connect in person and befriend our guests  We are always available before and during your stay for any questions or help with neighborhood recommendations   Our favorite places to walk in the neighborhood 1Cowen Playground and Ravenna Park trails – ½ block 2Greenlake is a 10 minute walk away – 3 mile trail around the lake 3BurkeGilman Trail System 4Herkimer Coffee on Brooklyn and Ravenna 53rd Place Books and Vios Café on 65th at 20th great for brunch and happy hour in the pub downstairs 6Univ,Our favorite places to walk in the neighborhood 1Cowen Playground and Ravenna Park trails – ½ block 2Greenlake is a 10 minute walk away – 3 mile trail around the lake 3BurkeGilman Trail System 4Herkimer Coffee on Brooklyn and Ravenna 53rd Place Books and Vios Café on 65th at 20th great for brunch and happy hour in the pub downstairs 6University Village Mall – you can walk through Ravenna Park to shop in this upscale outdoor mall 7Saturday Farmers Market on Brooklyn and 50th from 9 am – 3 pm 8Whole Foods on 65th and Roosevelt 9Trader Joes on Roosevelt and 45th,98115,47.67136970024968,-122.3157986876817,House,1013,Entire home/apt,7,1.5,5.0,$250.00,2,1125,t,20,33,63,338,0,6305984
5969872,U-District/Ravenna Townhouse Room,This is a small room Futon bed with little extra space Its mostly just to sleep in with private entrance available  Close to everything Clean and has 4 inch memory foam topper There is access to the common living space Shared living room Kitchen and Bathroom although the bathroom is really only for visitors and guests so its mostly just yours There are two housemates living here currently on the top floor Were usually not around a lot but if were here well help however we can WiFi Shared Kitchen and Living room Some space in the Garage Both people living in the house travel a lot So if were around well totally hang out otherwise you might be on your own North side of UDistrict so close to all the activities and the parks in Ravenna and Greenlake Bus stop for the 66 right literally across the street  and an enterprise if you need to rent a car Ive I stated on the listing this is more for self sufficient guests that need a place to stay  We are often not at,North side of UDistrict so close to all the activities and the parks in Ravenna and Greenlake,98105,47.67140572894384,-122.31678474108467,House,1012,Private room,1,1.0,1.0,$43.00,1,1125,t,1,31,61,336,3,4901731
4438188,Great Location Near the University,This clean comfortable and sophisticated retreat centrally located near the UW has a 94100 walk score 96 bike  quick access to the freeway downtown  east side Quiet w kitchen secluded garden and great bed its a perfect home base for visitors or tourists A lovely and sophisticated 1 BR apartment  in the lower part of our University District Ravenna Area Craftsman style home surrounded by a green and lush garden It is in an ideal neighborhood with easy access to a lively community but its off the street so it is sheltered and generally very quiet The apartment is in a bright daylight basement features a private entrance carpets and hardwood floors a fullyequipped kitchen with plenty of cookware dishes glassware and utensils Theres a nice quiet bedroom with a quality queensize bed and good linens closet robes antique armoire  dresser Guests are welcome to enjoy the back yard and garden patio barbecue and deck For guests staying over a week the,Great Location The University District in Seattle is one of the most interesting diverse and popular neighborhoods in Seattle with a walkability score of 94100 and a  95100 bike score   The apartment is in a residential neighborhood close to everything You will love the proximity and walking distance to a wide selection of  • Groceries  • Restaurants • Coffee shops  • Retail stores  • Gyms yoga workout places • Outdoor recreation • Bookstores • Pharmacy • Entertainment and • Churches  in the neighborhood including several  • Movie Theaters within easy walking distance   • The University Farmers market open every Saturday yearround has been rated the top farmers market in the country   • All kinds of shopping are easily accessible including University Village one of the premier upscale shopping areas on the west coast  • Bicycle and walking trails  • Tennis courts  • Swimming pool • Green Lake Park  • Several parks and the  • University of Washington campus,98105,47.66818255139419,-122.31737174737631,Apartment,1022,Entire home/apt,3,1.0,1.0,$112.00,2,1125,t,8,36,36,118,0,2277537
1521633,"3 Min walk to UW, Large Quiet (51)",100 rare walk score  Top floor Clean and quiet Supermarkets Movie Theater and a variety of diverse restaurants are a only fiveminute walk away  A furnished one bedroom apartments on a top floor corner in a quiet building with only a 35 minute walk away from the University of Washington It is located near 42nd St NE and 11 Ave University Way is just two blocks over Trader Joes Safeway Movie Theater and a variety of diverse restaurants are a five minute walk away Easy access to I5 10 min to get to down town normally 20min in rush hour    8 per day parking in our own lot if there is a available space  A full private bathroom and a fully equipped kitchen with a fullsize fridge and a range  Furniture includes a sofa  new queen bed and bed sheets comforter and duvet pillow and pillow case night stand and lamp dining table with 4 leather chairs towels and soap are provided  Free WiFI internet access coinoperated washing machines and dryers are on site   ,It is located in the bustling and vibrant University district A rare 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities,98105,47.657124776967365,-122.3178221340468,Apartment,984,Entire home/apt,4,1.0,2.0,$85.00,4,1125,t,30,60,90,365,2,3074414
7561254,The Yellow Room w/Breakfast,This room is spacious clean peaceful and comfortable only a few blocks away from the University and 10 minutes on the bus to Downtown Some of the best coffee shops bookshops and ethnic restaurants are located in the University District Your room is up the stairs 1st door on the right The Bathroom light is on the wall to the left outside the door It is furnished with a twin bed small fan and closet space with hangers  There are 3 rooms plus myself that share the upstairs bathroom Please keep that in mind Also please turn on small fan during and or after shower to cut down moisture buildup Guests have access to kitchen living and dining rooms laundry bathrooms etc Basically the entire home  Please refrain from buying and storing multiple days groceries There is just not enough fridge space to accommodate all house guests private food plus communal breakfast Depending on my schedule I would love to meet the guests and help them get acquainted with the city I will b,The University district neighborhood is amazing Alive with different types of people throughout the year A multitude of restaurants and shops plus amazing proximity to downtown Seattle and other popular local neighborhoods Super easy public transportation in and out of the area makes the UD a prime location,98105,47.66709568535477,-122.31680859382152,House,1012,Private room,1,1.0,1.0,$41.00,1,1125,t,24,54,84,173,0,26967583
3494608,Bright Remodeled Basement Apartment,Comfortable basement apartment  Queen bed in bedroom with adjoining full bathroom  Fully stocked kitchen with newer appliances Queen size Ikea futon in the living room 55 TV with Cable and Bluray player  Low weekly rate through end of 2014 Very clean and bright comfortable large basement apartment that stays cool in the summer and warm in the winter  Please note that the bathroom access is from the adjoining bedroom Private parking space with no guest pass needed  Cable TV with hundreds of channels  High speed wireless internet at no additional charge   We will be available if needed however we respect your privacy and comfort   There is a lot of great dining and things to do and see all within walking distance   Lots of great restaurants close by   There are many bus routes within a few blocks  Many of them go directly to downtown Seattle and arrive in 1015 minutes We are next to I5 and about 5 miles from downtown ,There is a lot of great dining and things to do and see all within walking distance   Lots of great restaurants close by  ,98105,47.66580428060751,-122.32088757675612,House,976,Entire home/apt,3,1.0,2.0,$79.00,5,1125,t,24,50,80,143,0,17595871
3085726,Across St. UW Tower Hotel Deca 206,It has a Walk Score of 98 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft  Large clean furnished hardwood floor studio on the 2nd floor with windows facing the best direction West the Brooklyn Ave It is also the corner unit with accordion door to separate the bedroom from the living room area It comes with a large private kitchen and bathroom Fully equipped kitchen and dining room and full bath with towels and mat  Furniture include a full bed dresser leather sofa leather coffee table desk bookshelves dining table and chairs  Quiet conveniently located in the heart of U District Free  wifi New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour Interesting many tenants have asked me if the buildi,It is located in the bustling and vibrant University district  A rare 98 out of 100 walk score You will have access to a diverse array of restaurants shops and activities ,98105,47.66250162237267,-122.31341625338172,Apartment,211,Entire home/apt,2,1.0,1.0,$70.00,3,1125,t,30,60,90,365,25,3074414
7071021,Center UW Quiet Comfy shortwalk 308,It has a Walk Score of 98 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Large clean furnished studio on the 3rd floor corner unit with walkin closet private large kitchen and bathroom Fully equipped kitchen and dining room and full bath with towels and mat  Furniture include queen bed Sofa bed desk and chair dining table  chairs TV and TV stand  Flat screen cable TV receiving 70 channels   Share a private modem and router in a neighboring units instead of the whole building  That means the speed is relatively fast and reliable  Quiet conveniently located in the heart of U District New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour Interesting many tenants have asked me if the building is ,It is located in the bustling and vibrant University district  You will have access to a diverse array of restaurants shops and activities,98105,47.66125017620657,-122.31439334082393,Apartment,1022,Entire home/apt,4,1.0,2.0,$110.00,1,1125,t,30,60,90,365,26,3074414
6913414,3 BR/1 BA Seattle Cottage,Our cottage was built in 2012 as a newlywed nest and is now available for all travelers to enjoy Weve been selected as Best of Houzz two years in a row featuring a restored wooden barn door and creative use of space Near UW Greenlake and more The Space Our house has two bedrooms and one bathroom At 750 square feet the space is nice and cozy Our place is rustic and fresh this cottage will be a nice getaway for your stay in Seattle With unique touches of restored wood and craftsman finishes this house was designed for retreats There are two bedrooms with queen beds separated by a barn door We also have a very comfortable queen sleeper sofa downstairs so we can easily host 6 people The eating nook kitchen and sitting area are all adjacent in the open floor plan Feel free to prep a healthy snack in our kitchen or just head out for a bite to eat In Seattle there are plenty of fun restaurants to visit Grab some coffee at Herkimer Coffee Morsel or Wayward Coffeehous,With a walking score of 95 our neighborhood is prime location for anything you may need Wooded trails swings and a field to play ball Cowen park across the street takes you from city to nature instantly Delicious coffee Cowen Park Grocery has a market and a darling coffee shop with a fireplace to really set your caffeine fix and morning mood off to a great start University Village is mile walk down the windy Ravenna street while Green Lake is a mile in the other direction Our lives have unfolded on the many walks weve taken around that lake and we hope you enjoy it as much as we have Whole Foods is also four blocks away so you can quickly jaunt off to the store to whip up a great meal if needed,98105,47.67119879073299,-122.31509324262348,House,1013,Entire home/apt,6,1.0,2.0,$125.00,2,60,t,18,48,74,236,18,8635747
3706719,Center UW Comfy Quiet & View (306),It has a Walk Score of 98 out of 100 This location is a Walkers Paradise so no car is required Super comfortable quiet and cleanThis hardwood floor apt is on the top 3rd floor with intercom access The window view of the  Brooklyn Ave is nice Large clean furnished  studio on the 3rd floor facing  Brooklyn Ave with a open view which is rare in U District  It has a large  private kitchen and bathroom as well as hardwood floor Equipped kitchen and dining room and full bath both bath and showers available with towels and mat  Furniture include a queen bed a leather sofa  a night stand new large rug and a floor lamp  Quiet conveniently located in the heart of U District Free business level wifi New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour Interesting many tenants have asked me if the building is mostly empty for it is so quiet  On the contrary it is 95 full,It is located in the bustling and vibrant University district A rare 98 out of 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities The apt is clean and comfortable,98105,47.661322949486696,-122.31498353855407,Apartment,1012,Entire home/apt,2,1.0,1.0,$90.00,2,1125,t,30,60,90,365,17,3074414
1571230,Center UW Blast Internet New #102,It has a Walk Score of 98 out of 100Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Beautiful room with Price reduced 13 for quiet and non fussy guests One remodeled large clean furnished studio with private bathroom and efficient kitchen  105 mb blast internet 100 faster for mobile devise Simply equipped kitchen with fridge stainless steel sink microwave oven toaster electric pot coffee maker  no conventional oven not suitable for cooking fancy food  just for heating or boiling  food would be fine  remodeled shower bath with a new vanity and toilet with clean towels and mat  remodeled kitchen sink granite counter top and cabinet with instanthot there is no big stove but a microwave oven a slow cooker and toaster oven   Full size bed and a sleep sofa  Quiet conveniently located in the heart of,It is located in the bustling and vibrant University district A rare 98 out of 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities The apt is clean and comfortable,98105,47.66116769019262,-122.31465123900637,Apartment,982,Entire home/apt,3,1.0,1.0,$85.00,2,1125,t,30,60,90,365,27,3074414
4270642,Remodeled wood Floor walk to UW 101,It has a rare Walk Score 98 Walkers Paradise the Ave UW Tower Hotel Deca just across the street Very clean  58 min drive to Children Hospital downtown SeattlePortage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft This apt is on the first floor with intercom access so stairs to climb with luggage only 3 steps up from the lobby Large clean furnished studio just listed It comes with efficiency  kitchen sink counter top microwave oven slow cooker toast oven single burner  and a full bathroom  Full bath with towels and mat  Furniture include two twin beds book case  dining table and chairs  conveniently located in the heart of U District Strong fast speed internet New Maytag washers and dryers in the building  Controlled secure access   Easy access to I5 10 min to get to down town normally 20min in rush hour Many buslines just at next building to take you to anywhere in the City Interesting many tenants have asked me if the buildin,Many ladies like this quiet brick building with  controlled access  It is located in a very convenient location just next to the bank UW administration Tower and nice Hotels,98105,47.66101091990224,-122.31373440078272,Apartment,988,Entire home/apt,2,1.0,1.0,$88.00,2,1125,t,30,60,90,365,0,3074414
5407311,Serene W/D  walk toUW/U Village 404,New Listing Large one bedroom condo with WD dishwasher in a QUIET  safe neighborhood walk to UW Ravenna park University Village  Center  BurkeGilman Trail  3 min drive to Children Hospital 8 min to Portage Bay Lake Union and the Eastlake Located in a quiet culdesac neighborhood this one bedroom Apartment is huge and bright surrounded by trees and overlooking the U Village Many amenities are included  washerdryer inside the unit dishwashergarbage disposalmicrowave Private balcony with a view to the U Village  good WIFI speed Flat screen TV with powerful antenna receiving 60 more channels more than basic cable   Controlled entrance with intercom  Easy access to I5 10 min to get to down town normally 20min in rush hour This spacious condo on the very top floor 4th is quiet surrounded with trees   plants  It is conveniently located near U Village Shopping Center an upscale openair shopping mall in the University District of  Seattle It is at a qui,I love this unit because its serenity and all green trees around it  No big building right in front of your eyes on the contrary You can  be very productive in this quiet environment,98105,47.66267229546644,-122.3043698309528,Apartment,983,Entire home/apt,4,1.0,2.0,$92.00,2,1125,t,24,44,74,228,18,3074414
9558353,Center UW Blast Internet New #102,New listing It has a Walk Score of 98 out of 100the Ave UW Tower Hotel Deca just across the street Very clean 58 min drive to Children Hospital downtown Seattle Portage Bay Lake Union and Eastlake Easy bus to Amazon or Microsoft Beautiful room  for quiet guests One remodeled large clean furnished studio with private bathroom and efficient kitchen  105 mb blast internet 100 faster for mobile devise Simply equipped kitchenette  with fridge stainless steel sink microwave oven toaster electric pot coffee maker  no conventional oven not suitable for cooking fancy food  just for heating or boiling  food would be fine  remodeled shower bath with a new vanity and toilet with clean towels and mat  remodeled kitchen sink granite counter top and cabinet with instanthot there is no big stove but a microwave oven a slow cooker and toaster oven   Full size bed and a sleep sofa  Quiet conveniently located in the heart of U District  instant hot drinking w,It is located in the bustling and vibrant University district A rare 98 out of 100 walk score It is within five minutes walking distance to the University of Washington You will have access to a diverse array of restaurants shops and activities The apt is clean and comfortable,98105,47.661484948049086,-122.31569340276803,Apartment,1012,Entire home/apt,2,1.0,1.0,$70.00,2,1125,t,7,28,57,57,0,2911360
